Date,AQI,Category,city_ascii,state_id,state_name
2015-08-22,162,Unhealthy,Albany,OR,Oregon
2015-08-23,179,Unhealthy,Albany,OR,Oregon
2015-01-12,154,Unhealthy,Anchorage,AK,Alaska
2015-09-08,152,Unhealthy,Ardmore,OK,Oklahoma
2015-05-08,161,Unhealthy,Atlanta,GA,Georgia
2015-08-04,172,Unhealthy,Atlanta,GA,Georgia
2015-01-06,158,Unhealthy,Bakersfield,CA,California
2015-01-07,166,Unhealthy,Bakersfield,CA,California
2015-01-08,168,Unhealthy,Bakersfield,CA,California
2015-01-09,170,Unhealthy,Bakersfield,CA,California
2015-01-10,180,Unhealthy,Bakersfield,CA,California
2015-05-30,151,Unhealthy,Bakersfield,CA,California
2015-06-08,159,Unhealthy,Bakersfield,CA,California
2015-06-13,159,Unhealthy,Bakersfield,CA,California
2015-06-25,179,Unhealthy,Bakersfield,CA,California
2015-06-26,159,Unhealthy,Bakersfield,CA,California
2015-06-30,179,Unhealthy,Bakersfield,CA,California
2015-07-03,159,Unhealthy,Bakersfield,CA,California
2015-07-29,166,Unhealthy,Bakersfield,CA,California
2015-08-06,151,Unhealthy,Bakersfield,CA,California
2015-08-15,161,Unhealthy,Bakersfield,CA,California
2015-08-16,159,Unhealthy,Bakersfield,CA,California
2015-09-08,154,Unhealthy,Bakersfield,CA,California
2015-09-09,190,Unhealthy,Bakersfield,CA,California
2015-09-10,154,Unhealthy,Bakersfield,CA,California
2015-09-19,166,Unhealthy,Bakersfield,CA,California
2015-09-20,179,Unhealthy,Bakersfield,CA,California
2015-09-24,164,Unhealthy,Bakersfield,CA,California
2015-09-02,156,Unhealthy,Baltimore,MD,Maryland
2015-07-27,156,Unhealthy,Baton Rouge,LA,Louisiana
2015-07-28,154,Unhealthy,Baton Rouge,LA,Louisiana
2015-08-12,164,Unhealthy,Beaumont,TX,Texas
2015-08-23,160,Unhealthy,Bend,OR,Oregon
2015-02-06,189,Unhealthy,Bishop,CA,California
2015-02-07,154,Unhealthy,Bishop,CA,California
2015-08-01,159,Unhealthy,Bishop,CA,California
2015-08-28,155,Unhealthy,Bishop,CA,California
2015-08-29,172,Unhealthy,Bishop,CA,California
2015-07-03,155,Unhealthy,Bismarck,ND,North Dakota
2015-09-18,156,Unhealthy,Boston,MA,Massachusetts
2015-08-20,174,Unhealthy,Bozeman,MT,Montana
2015-06-11,174,Unhealthy,Bridgeport,CT,Connecticut
2015-07-19,151,Unhealthy,Bridgeport,CT,Connecticut
2015-08-15,159,Unhealthy,Bridgeport,CT,Connecticut
2015-08-17,166,Unhealthy,Bridgeport,CT,Connecticut
2015-09-17,177,Unhealthy,Bridgeport,CT,Connecticut
2015-09-18,156,Unhealthy,Bridgeport,CT,Connecticut
2015-08-15,156,Unhealthy,Butte,MT,Montana
2015-08-20,165,Unhealthy,Butte,MT,Montana
2015-08-21,152,Unhealthy,Butte,MT,Montana
2015-08-25,151,Unhealthy,Butte,MT,Montana
2015-08-28,166,Unhealthy,Butte,MT,Montana
2015-08-29,168,Unhealthy,Butte,MT,Montana
2015-08-22,153,Unhealthy,Centralia,WA,Washington
2015-07-26,162,Unhealthy,Charleston,WV,West Virginia
2015-07-07,152,Unhealthy,Cheyenne,WY,Wyoming
2015-07-05,183,Unhealthy,Chicago,IL,Illinois
2015-07-23,156,Unhealthy,Chicago,IL,Illinois
2015-09-14,152,Unhealthy,Chico,CA,California
2015-07-25,151,Unhealthy,Cincinnati,OH,Ohio
2015-08-23,166,Unhealthy,Coeur d'Alene,ID,Idaho
2015-08-24,166,Unhealthy,Coeur d'Alene,ID,Idaho
2015-08-26,157,Unhealthy,Coeur d'Alene,ID,Idaho
2015-08-23,153,Unhealthy,Corvallis,OR,Oregon
2015-06-05,166,Unhealthy,Dallas,TX,Texas
2015-08-03,172,Unhealthy,Dallas,TX,Texas
2015-08-13,156,Unhealthy,Dallas,TX,Texas
2015-08-17,159,Unhealthy,Dallas,TX,Texas
2015-08-28,172,Unhealthy,Dallas,TX,Texas
2015-07-07,152,Unhealthy,Davenport,IA,Iowa
2015-06-21,169,Unhealthy,Denver,CO,Colorado
2015-06-23,164,Unhealthy,Denver,CO,Colorado
2015-07-05,165,Unhealthy,Detroit,MI,Michigan
2015-08-29,153,Unhealthy,Dickinson,ND,North Dakota
2015-01-01,175,Unhealthy,El Centro,CA,California
2015-01-02,155,Unhealthy,El Centro,CA,California
2015-05-18,175,Unhealthy,El Centro,CA,California
2015-08-22,157,Unhealthy,Ellensburg,WA,Washington
2015-08-23,156,Unhealthy,Ellensburg,WA,Washington
2015-08-22,171,Unhealthy,Eugene,OR,Oregon
2015-08-23,186,Unhealthy,Eugene,OR,Oregon
2015-01-03,164,Unhealthy,Fairbanks,AK,Alaska
2015-01-04,199,Unhealthy,Fairbanks,AK,Alaska
2015-01-06,185,Unhealthy,Fairbanks,AK,Alaska
2015-01-07,169,Unhealthy,Fairbanks,AK,Alaska
2015-01-08,165,Unhealthy,Fairbanks,AK,Alaska
2015-01-17,162,Unhealthy,Fairbanks,AK,Alaska
2015-01-18,197,Unhealthy,Fairbanks,AK,Alaska
2015-01-26,159,Unhealthy,Fairbanks,AK,Alaska
2015-01-27,167,Unhealthy,Fairbanks,AK,Alaska
2015-01-28,163,Unhealthy,Fairbanks,AK,Alaska
2015-01-29,161,Unhealthy,Fairbanks,AK,Alaska
2015-01-31,152,Unhealthy,Fairbanks,AK,Alaska
2015-02-01,153,Unhealthy,Fairbanks,AK,Alaska
2015-02-02,158,Unhealthy,Fairbanks,AK,Alaska
2015-02-04,157,Unhealthy,Fairbanks,AK,Alaska
2015-02-05,180,Unhealthy,Fairbanks,AK,Alaska
2015-02-06,167,Unhealthy,Fairbanks,AK,Alaska
2015-02-07,153,Unhealthy,Fairbanks,AK,Alaska
2015-02-09,171,Unhealthy,Fairbanks,AK,Alaska
2015-02-10,168,Unhealthy,Fairbanks,AK,Alaska
2015-02-14,156,Unhealthy,Fairbanks,AK,Alaska
2015-02-20,151,Unhealthy,Fairbanks,AK,Alaska
2015-06-22,160,Unhealthy,Fairbanks,AK,Alaska
2015-06-23,167,Unhealthy,Fairbanks,AK,Alaska
2015-06-25,187,Unhealthy,Fairbanks,AK,Alaska
2015-06-26,177,Unhealthy,Fairbanks,AK,Alaska
2015-06-27,169,Unhealthy,Fairbanks,AK,Alaska
2015-07-02,153,Unhealthy,Fairbanks,AK,Alaska
2015-07-05,153,Unhealthy,Fairbanks,AK,Alaska
2015-07-08,162,Unhealthy,Fairbanks,AK,Alaska
2015-07-07,161,Unhealthy,Fort Collins,CO,Colorado
2015-07-05,169,Unhealthy,Fort Wayne,IN,Indiana
2015-01-07,156,Unhealthy,Fresno,CA,California
2015-01-08,159,Unhealthy,Fresno,CA,California
2015-01-09,160,Unhealthy,Fresno,CA,California
2015-01-10,158,Unhealthy,Fresno,CA,California
2015-01-11,164,Unhealthy,Fresno,CA,California
2015-01-12,156,Unhealthy,Fresno,CA,California
2015-01-13,152,Unhealthy,Fresno,CA,California
2015-04-30,164,Unhealthy,Fresno,CA,California
2015-06-12,169,Unhealthy,Fresno,CA,California
2015-06-17,156,Unhealthy,Fresno,CA,California
2015-06-25,156,Unhealthy,Fresno,CA,California
2015-06-26,182,Unhealthy,Fresno,CA,California
2015-06-30,166,Unhealthy,Fresno,CA,California
2015-07-31,166,Unhealthy,Fresno,CA,California
2015-08-18,169,Unhealthy,Fresno,CA,California
2015-08-19,159,Unhealthy,Fresno,CA,California
2015-09-06,162,Unhealthy,Fresno,CA,California
2015-09-08,159,Unhealthy,Fresno,CA,California
2015-09-20,166,Unhealthy,Fresno,CA,California
2015-09-24,154,Unhealthy,Fresno,CA,California
2015-02-11,152,Unhealthy,Gadsden,AL,Alabama
2015-02-21,170,Unhealthy,Gadsden,AL,Alabama
2015-02-24,169,Unhealthy,Gadsden,AL,Alabama
2015-06-23,169,Unhealthy,Gardnerville Ranchos,NV,Nevada
2015-09-13,171,Unhealthy,Gardnerville Ranchos,NV,Nevada
2015-07-05,153,Unhealthy,Grand Rapids,MI,Michigan
2015-08-03,159,Unhealthy,Grants Pass,OR,Oregon
2015-08-23,166,Unhealthy,Grants Pass,OR,Oregon
2015-08-20,155,Unhealthy,Great Falls,MT,Montana
2015-08-21,152,Unhealthy,Great Falls,MT,Montana
2015-08-25,154,Unhealthy,Great Falls,MT,Montana
2015-08-27,156,Unhealthy,Great Falls,MT,Montana
2015-08-28,165,Unhealthy,Great Falls,MT,Montana
2015-08-29,152,Unhealthy,Great Falls,MT,Montana
2015-01-06,154,Unhealthy,Hanford,CA,California
2015-01-07,157,Unhealthy,Hanford,CA,California
2015-01-08,161,Unhealthy,Hanford,CA,California
2015-01-09,174,Unhealthy,Hanford,CA,California
2015-01-10,168,Unhealthy,Hanford,CA,California
2015-01-11,163,Unhealthy,Hanford,CA,California
2015-01-13,152,Unhealthy,Hanford,CA,California
2015-02-03,153,Unhealthy,Hanford,CA,California
2015-09-08,172,Unhealthy,Hanford,CA,California
2015-09-10,161,Unhealthy,Hanford,CA,California
2015-08-20,163,Unhealthy,Helena,MT,Montana
2015-08-21,156,Unhealthy,Helena,MT,Montana
2015-08-25,157,Unhealthy,Helena,MT,Montana
2015-08-28,165,Unhealthy,Helena,MT,Montana
2015-08-29,171,Unhealthy,Helena,MT,Montana
2015-08-22,152,Unhealthy,Hermiston,OR,Oregon
2015-08-23,158,Unhealthy,Hermiston,OR,Oregon
2015-08-24,156,Unhealthy,Hermiston,OR,Oregon
2015-04-27,157,Unhealthy,Hobbs,NM,New Mexico
2015-06-02,166,Unhealthy,Houston,TX,Texas
2015-06-04,164,Unhealthy,Houston,TX,Texas
2015-06-06,166,Unhealthy,Houston,TX,Texas
2015-06-07,151,Unhealthy,Houston,TX,Texas
2015-08-02,154,Unhealthy,Houston,TX,Texas
2015-08-03,190,Unhealthy,Houston,TX,Texas
2015-08-12,192,Unhealthy,Houston,TX,Texas
2015-08-13,174,Unhealthy,Houston,TX,Texas
2015-08-17,151,Unhealthy,Houston,TX,Texas
2015-08-27,151,Unhealthy,Houston,TX,Texas
2015-08-28,185,Unhealthy,Houston,TX,Texas
2015-08-29,200,Unhealthy,Houston,TX,Texas
2015-09-21,161,Unhealthy,Houston,TX,Texas
2015-08-22,157,Unhealthy,Idaho Falls,ID,Idaho
2015-07-05,157,Unhealthy,Indianapolis,IN,Indiana
2015-08-20,177,Unhealthy,Kalispell,MT,Montana
2015-08-21,160,Unhealthy,Kalispell,MT,Montana
2015-08-23,172,Unhealthy,Kalispell,MT,Montana
2015-08-24,180,Unhealthy,Kalispell,MT,Montana
2015-08-25,167,Unhealthy,Kalispell,MT,Montana
2015-08-26,169,Unhealthy,Kalispell,MT,Montana
2015-08-27,176,Unhealthy,Kalispell,MT,Montana
2015-08-28,173,Unhealthy,Kalispell,MT,Montana
2015-08-29,162,Unhealthy,Kalispell,MT,Montana
2015-01-12,154,Unhealthy,Keene,NH,New Hampshire
2015-08-01,169,Unhealthy,Klamath Falls,OR,Oregon
2015-08-02,189,Unhealthy,Klamath Falls,OR,Oregon
2015-01-04,155,Unhealthy,La Grande,OR,Oregon
2015-08-22,181,Unhealthy,La Grande,OR,Oregon
2015-08-23,169,Unhealthy,La Grande,OR,Oregon
2015-08-24,154,Unhealthy,La Grande,OR,Oregon
2015-08-25,151,Unhealthy,La Grande,OR,Oregon
2015-06-19,151,Unhealthy,Las Vegas,NV,Nevada
2015-08-21,153,Unhealthy,Lewiston,ID,Idaho
2015-08-22,174,Unhealthy,Lewiston,ID,Idaho
2015-08-25,162,Unhealthy,Lewiston,ID,Idaho
2015-08-26,171,Unhealthy,Lewiston,ID,Idaho
2015-08-29,181,Unhealthy,Lewiston,ID,Idaho
2015-08-22,165,Unhealthy,Logan,UT,Utah
2015-01-01,156,Unhealthy,Los Angeles,CA,California
2015-01-20,153,Unhealthy,Los Angeles,CA,California
2015-01-21,159,Unhealthy,Los Angeles,CA,California
2015-02-04,156,Unhealthy,Los Angeles,CA,California
2015-02-19,152,Unhealthy,Los Angeles,CA,California
2015-05-29,159,Unhealthy,Los Angeles,CA,California
2015-05-30,172,Unhealthy,Los Angeles,CA,California
2015-05-31,154,Unhealthy,Los Angeles,CA,California
2015-06-15,154,Unhealthy,Los Angeles,CA,California
2015-06-16,174,Unhealthy,Los Angeles,CA,California
2015-06-17,192,Unhealthy,Los Angeles,CA,California
2015-06-18,174,Unhealthy,Los Angeles,CA,California
2015-06-19,190,Unhealthy,Los Angeles,CA,California
2015-06-21,154,Unhealthy,Los Angeles,CA,California
2015-06-22,187,Unhealthy,Los Angeles,CA,California
2015-06-23,177,Unhealthy,Los Angeles,CA,California
2015-06-24,195,Unhealthy,Los Angeles,CA,California
2015-06-25,179,Unhealthy,Los Angeles,CA,California
2015-06-28,166,Unhealthy,Los Angeles,CA,California
2015-06-30,161,Unhealthy,Los Angeles,CA,California
2015-07-05,167,Unhealthy,Los Angeles,CA,California
2015-07-28,177,Unhealthy,Los Angeles,CA,California
2015-07-29,151,Unhealthy,Los Angeles,CA,California
2015-08-16,177,Unhealthy,Los Angeles,CA,California
2015-08-18,156,Unhealthy,Los Angeles,CA,California
2015-08-20,164,Unhealthy,Los Angeles,CA,California
2015-08-21,169,Unhealthy,Los Angeles,CA,California
2015-08-22,161,Unhealthy,Los Angeles,CA,California
2015-08-23,151,Unhealthy,Los Angeles,CA,California
2015-08-24,151,Unhealthy,Los Angeles,CA,California
2015-08-27,151,Unhealthy,Los Angeles,CA,California
2015-09-10,154,Unhealthy,Los Angeles,CA,California
2015-09-19,179,Unhealthy,Los Angeles,CA,California
2015-09-20,151,Unhealthy,Los Angeles,CA,California
2015-09-23,161,Unhealthy,Los Angeles,CA,California
2015-09-24,169,Unhealthy,Los Angeles,CA,California
2015-09-26,154,Unhealthy,Los Angeles,CA,California
2015-01-10,154,Unhealthy,Madera,CA,California
2015-01-11,153,Unhealthy,Madera,CA,California
2015-07-29,151,Unhealthy,Madera,CA,California
2015-09-10,154,Unhealthy,Madera,CA,California
2015-07-31,164,Unhealthy,Medford,OR,Oregon
2015-08-01,184,Unhealthy,Medford,OR,Oregon
2015-08-02,167,Unhealthy,Medford,OR,Oregon
2015-08-04,168,Unhealthy,Medford,OR,Oregon
2015-08-05,192,Unhealthy,Medford,OR,Oregon
2015-08-06,191,Unhealthy,Medford,OR,Oregon
2015-08-07,181,Unhealthy,Medford,OR,Oregon
2015-08-09,152,Unhealthy,Medford,OR,Oregon
2015-08-23,157,Unhealthy,Medford,OR,Oregon
2015-08-24,152,Unhealthy,Medford,OR,Oregon
2015-01-09,154,Unhealthy,Merced,CA,California
2015-01-10,151,Unhealthy,Merced,CA,California
2015-06-26,159,Unhealthy,Merced,CA,California
2015-08-17,159,Unhealthy,Merced,CA,California
2015-08-15,154,Unhealthy,Missoula,MT,Montana
2015-08-20,157,Unhealthy,Missoula,MT,Montana
2015-08-21,157,Unhealthy,Missoula,MT,Montana
2015-08-24,165,Unhealthy,Missoula,MT,Montana
2015-08-25,169,Unhealthy,Missoula,MT,Montana
2015-08-26,157,Unhealthy,Missoula,MT,Montana
2015-08-27,166,Unhealthy,Missoula,MT,Montana
2015-08-28,191,Unhealthy,Missoula,MT,Montana
2015-08-29,191,Unhealthy,Missoula,MT,Montana
2015-01-09,165,Unhealthy,Modesto,CA,California
2015-01-10,154,Unhealthy,Modesto,CA,California
2015-06-12,151,Unhealthy,Modesto,CA,California
2015-06-26,151,Unhealthy,Modesto,CA,California
2015-08-17,187,Unhealthy,Modesto,CA,California
2015-08-21,157,Unhealthy,Moscow,ID,Idaho
2015-08-22,171,Unhealthy,Moscow,ID,Idaho
2015-08-24,162,Unhealthy,Moscow,ID,Idaho
2015-08-26,199,Unhealthy,Moscow,ID,Idaho
2015-08-29,159,Unhealthy,Moscow,ID,Idaho
2015-08-23,152,Unhealthy,Moses Lake,WA,Washington
2015-07-24,159,Unhealthy,Muskegon,MI,Michigan
2015-06-11,169,Unhealthy,New Haven,CT,Connecticut
2015-07-29,154,Unhealthy,New Haven,CT,Connecticut
2015-09-17,156,Unhealthy,New Haven,CT,Connecticut
2015-06-11,154,Unhealthy,New York,NY,New York
2015-09-03,161,Unhealthy,New York,NY,New York
2015-09-17,166,Unhealthy,New York,NY,New York
2015-06-11,151,Unhealthy,Norwich,CT,Connecticut
2015-04-14,189,Unhealthy,Ogden,UT,Utah
2015-08-21,152,Unhealthy,Othello,WA,Washington
2015-08-23,161,Unhealthy,Othello,WA,Washington
2015-08-24,152,Unhealthy,Othello,WA,Washington
2015-04-14,165,Unhealthy,Pahrump,NV,Nevada
2015-06-11,187,Unhealthy,Philadelphia,PA,Pennsylvania
2015-09-17,151,Unhealthy,Philadelphia,PA,Pennsylvania
2015-04-05,156,Unhealthy,Phoenix,AZ,Arizona
2015-04-18,159,Unhealthy,Phoenix,AZ,Arizona
2015-06-27,159,Unhealthy,Phoenix,AZ,Arizona
2015-07-06,152,Unhealthy,Pierre,SD,South Dakota
2015-08-22,156,Unhealthy,Pocatello,ID,Idaho
2015-01-01,152,Unhealthy,Portland,OR,Oregon
2015-08-22,172,Unhealthy,Portland,OR,Oregon
2015-08-23,153,Unhealthy,Portland,OR,Oregon
2015-08-13,165,Unhealthy,Prineville,OR,Oregon
2015-08-23,154,Unhealthy,Prineville,OR,Oregon
2015-03-10,170,Unhealthy,Providence,RI,Rhode Island
2015-06-11,166,Unhealthy,Providence,RI,Rhode Island
2015-08-23,176,Unhealthy,Pullman,WA,Washington
2015-08-10,153,Unhealthy,Red Bluff,CA,California
2015-08-10,156,Unhealthy,Redding,CA,California
2015-01-03,153,Unhealthy,Riverside,CA,California
2015-01-20,154,Unhealthy,Riverside,CA,California
2015-02-28,158,Unhealthy,Riverside,CA,California
2015-04-19,172,Unhealthy,Riverside,CA,California
2015-05-28,159,Unhealthy,Riverside,CA,California
2015-05-29,195,Unhealthy,Riverside,CA,California
2015-05-31,166,Unhealthy,Riverside,CA,California
2015-06-07,154,Unhealthy,Riverside,CA,California
2015-06-14,172,Unhealthy,Riverside,CA,California
2015-06-15,192,Unhealthy,Riverside,CA,California
2015-06-16,179,Unhealthy,Riverside,CA,California
2015-06-17,197,Unhealthy,Riverside,CA,California
2015-06-21,192,Unhealthy,Riverside,CA,California
2015-06-22,161,Unhealthy,Riverside,CA,California
2015-06-23,159,Unhealthy,Riverside,CA,California
2015-06-24,177,Unhealthy,Riverside,CA,California
2015-06-26,192,Unhealthy,Riverside,CA,California
2015-06-28,154,Unhealthy,Riverside,CA,California
2015-07-02,151,Unhealthy,Riverside,CA,California
2015-07-03,179,Unhealthy,Riverside,CA,California
2015-07-04,154,Unhealthy,Riverside,CA,California
2015-07-05,160,Unhealthy,Riverside,CA,California
2015-07-16,156,Unhealthy,Riverside,CA,California
2015-07-28,169,Unhealthy,Riverside,CA,California
2015-07-29,177,Unhealthy,Riverside,CA,California
2015-08-02,151,Unhealthy,Riverside,CA,California
2015-08-12,169,Unhealthy,Riverside,CA,California
2015-08-15,154,Unhealthy,Riverside,CA,California
2015-08-16,185,Unhealthy,Riverside,CA,California
2015-08-19,166,Unhealthy,Riverside,CA,California
2015-08-20,187,Unhealthy,Riverside,CA,California
2015-08-21,159,Unhealthy,Riverside,CA,California
2015-08-22,166,Unhealthy,Riverside,CA,California
2015-08-23,174,Unhealthy,Riverside,CA,California
2015-08-24,166,Unhealthy,Riverside,CA,California
2015-08-27,174,Unhealthy,Riverside,CA,California
2015-08-28,179,Unhealthy,Riverside,CA,California
2015-09-19,187,Unhealthy,Riverside,CA,California
2015-09-23,156,Unhealthy,Riverside,CA,California
2015-09-24,200,Unhealthy,Riverside,CA,California
2015-09-25,159,Unhealthy,Riverside,CA,California
2015-09-26,182,Unhealthy,Riverside,CA,California
2015-09-30,172,Unhealthy,Riverside,CA,California
2015-06-25,169,Unhealthy,Sacramento,CA,California
2015-06-26,166,Unhealthy,Sacramento,CA,California
2015-08-17,172,Unhealthy,Sacramento,CA,California
2015-09-13,179,Unhealthy,Sacramento,CA,California
2015-08-22,170,Unhealthy,Salem,OR,Oregon
2015-08-23,164,Unhealthy,Salem,OR,Oregon
2015-01-09,153,Unhealthy,Salt Lake City,UT,Utah
2015-04-14,151,Unhealthy,Salt Lake City,UT,Utah
2015-08-27,154,Unhealthy,San Antonio,TX,Texas
2015-08-28,156,Unhealthy,San Antonio,TX,Texas
2015-08-29,156,Unhealthy,San Antonio,TX,Texas
2015-01-01,155,Unhealthy,San Diego,CA,California
2015-08-24,159,Unhealthy,Sandpoint,ID,Idaho
2015-08-26,157,Unhealthy,Sandpoint,ID,Idaho
2015-08-27,152,Unhealthy,Sandpoint,ID,Idaho
2015-07-04,156,Unhealthy,Seattle,WA,Washington
2015-07-05,162,Unhealthy,Seattle,WA,Washington
2015-08-23,154,Unhealthy,Seattle,WA,Washington
2015-07-24,159,Unhealthy,Sheboygan,WI,Wisconsin
2015-08-21,163,Unhealthy,Spokane,WA,Washington
2015-08-23,154,Unhealthy,Spokane,WA,Washington
2015-08-24,167,Unhealthy,Spokane,WA,Washington
2015-08-26,158,Unhealthy,Spokane,WA,Washington
2015-07-04,151,Unhealthy,St. Cloud,MN,Minnesota
2015-01-08,151,Unhealthy,Stockton,CA,California
2015-01-09,154,Unhealthy,Stockton,CA,California
2015-06-26,151,Unhealthy,Stockton,CA,California
2015-08-17,164,Unhealthy,Stockton,CA,California
2015-07-04,151,Unhealthy,Terre Haute,IN,Indiana
2015-08-22,156,Unhealthy,The Dalles,OR,Oregon
2015-08-23,152,Unhealthy,The Dalles,OR,Oregon
2015-06-26,159,Unhealthy,Truckee,CA,California
2015-08-18,166,Unhealthy,Truckee,CA,California
2015-08-16,160,Unhealthy,Ukiah,CA,California
2015-08-17,158,Unhealthy,Ukiah,CA,California
2015-01-06,151,Unhealthy,Visalia,CA,California
2015-01-07,154,Unhealthy,Visalia,CA,California
2015-01-08,160,Unhealthy,Visalia,CA,California
2015-01-09,167,Unhealthy,Visalia,CA,California
2015-01-10,163,Unhealthy,Visalia,CA,California
2015-01-11,170,Unhealthy,Visalia,CA,California
2015-01-12,153,Unhealthy,Visalia,CA,California
2015-05-30,156,Unhealthy,Visalia,CA,California
2015-06-17,156,Unhealthy,Visalia,CA,California
2015-06-18,154,Unhealthy,Visalia,CA,California
2015-06-20,151,Unhealthy,Visalia,CA,California
2015-06-25,156,Unhealthy,Visalia,CA,California
2015-06-26,154,Unhealthy,Visalia,CA,California
2015-07-03,161,Unhealthy,Visalia,CA,California
2015-07-31,161,Unhealthy,Visalia,CA,California
2015-08-15,151,Unhealthy,Visalia,CA,California
2015-08-19,159,Unhealthy,Visalia,CA,California
2015-09-08,154,Unhealthy,Visalia,CA,California
2015-09-10,156,Unhealthy,Visalia,CA,California
2015-09-25,164,Unhealthy,Visalia,CA,California
2015-08-23,152,Unhealthy,Walla Walla,WA,Washington
2015-06-11,156,Unhealthy,Washington,DC,District of Columbia
2015-06-29,157,Unhealthy,Williston,ND,North Dakota
2015-06-30,174,Unhealthy,Williston,ND,North Dakota
2015-08-29,166,Unhealthy,Williston,ND,North Dakota
2015-08-19,152,Unhealthy,Yakima,WA,Washington
2015-08-22,161,Unhealthy,Yakima,WA,Washington
2015-08-23,176,Unhealthy,Yakima,WA,Washington
2015-08-24,181,Unhealthy,Yakima,WA,Washington
2015-07-05,152,Unhealthy,Youngstown,OH,Ohio
2014-02-02,151,Unhealthy,Anchorage,AK,Alaska
2014-05-22,152,Unhealthy,Anchorage,AK,Alaska
2014-08-15,159,Unhealthy,Atlanta,GA,Georgia
2014-02-07,167,Unhealthy,Atlantic City,NJ,New Jersey
2014-01-01,166,Unhealthy,Bakersfield,CA,California
2014-01-02,162,Unhealthy,Bakersfield,CA,California
2014-01-03,163,Unhealthy,Bakersfield,CA,California
2014-01-04,160,Unhealthy,Bakersfield,CA,California
2014-01-05,161,Unhealthy,Bakersfield,CA,California
2014-01-06,164,Unhealthy,Bakersfield,CA,California
2014-01-07,159,Unhealthy,Bakersfield,CA,California
2014-01-08,154,Unhealthy,Bakersfield,CA,California
2014-01-17,156,Unhealthy,Bakersfield,CA,California
2014-01-18,153,Unhealthy,Bakersfield,CA,California
2014-01-19,157,Unhealthy,Bakersfield,CA,California
2014-01-20,155,Unhealthy,Bakersfield,CA,California
2014-01-21,164,Unhealthy,Bakersfield,CA,California
2014-01-22,160,Unhealthy,Bakersfield,CA,California
2014-01-23,190,Unhealthy,Bakersfield,CA,California
2014-04-21,159,Unhealthy,Bakersfield,CA,California
2014-06-01,151,Unhealthy,Bakersfield,CA,California
2014-06-04,161,Unhealthy,Bakersfield,CA,California
2014-06-05,174,Unhealthy,Bakersfield,CA,California
2014-06-08,159,Unhealthy,Bakersfield,CA,California
2014-06-09,164,Unhealthy,Bakersfield,CA,California
2014-06-10,178,Unhealthy,Bakersfield,CA,California
2014-06-11,161,Unhealthy,Bakersfield,CA,California
2014-06-19,156,Unhealthy,Bakersfield,CA,California
2014-06-30,159,Unhealthy,Bakersfield,CA,California
2014-07-25,151,Unhealthy,Bakersfield,CA,California
2014-08-08,154,Unhealthy,Bakersfield,CA,California
2014-08-28,161,Unhealthy,Bakersfield,CA,California
2014-08-29,154,Unhealthy,Bakersfield,CA,California
2014-09-06,151,Unhealthy,Bakersfield,CA,California
2014-09-11,174,Unhealthy,Bakersfield,CA,California
2014-09-12,159,Unhealthy,Bakersfield,CA,California
2014-09-15,154,Unhealthy,Bakersfield,CA,California
2014-09-23,151,Unhealthy,Bakersfield,CA,California
2014-10-07,154,Unhealthy,Bakersfield,CA,California
2014-11-01,164,Unhealthy,Bakersfield,CA,California
2014-11-05,157,Unhealthy,Bakersfield,CA,California
2014-11-06,158,Unhealthy,Bakersfield,CA,California
2014-11-07,170,Unhealthy,Bakersfield,CA,California
2014-11-08,178,Unhealthy,Bakersfield,CA,California
2014-11-09,175,Unhealthy,Bakersfield,CA,California
2014-11-10,169,Unhealthy,Bakersfield,CA,California
2014-07-06,156,Unhealthy,Baton Rouge,LA,Louisiana
2014-02-16,180,Unhealthy,Bishop,CA,California
2014-04-25,154,Unhealthy,Bishop,CA,California
2014-05-11,178,Unhealthy,Bishop,CA,California
2014-06-18,165,Unhealthy,Bishop,CA,California
2014-12-25,175,Unhealthy,Bishop,CA,California
2014-11-05,157,Unhealthy,Bloomington,IN,Indiana
2014-07-07,164,Unhealthy,Bridgeport,CT,Connecticut
2014-08-27,156,Unhealthy,Bridgeport,CT,Connecticut
2014-09-22,162,Unhealthy,Carson City,NV,Nevada
2014-07-04,155,Unhealthy,Chicago,IL,Illinois
2014-01-01,155,Unhealthy,Chico,CA,California
2014-09-22,152,Unhealthy,Chico,CA,California
2014-02-10,173,Unhealthy,Cleveland,OH,Ohio
2014-07-23,164,Unhealthy,Dallas,TX,Texas
2014-07-24,154,Unhealthy,Dallas,TX,Texas
2014-07-25,156,Unhealthy,Dallas,TX,Texas
2014-04-02,152,Unhealthy,Deming,NM,New Mexico
2014-02-10,152,Unhealthy,Denver,CO,Colorado
2014-01-12,152,Unhealthy,El Centro,CA,California
2014-02-28,170,Unhealthy,El Centro,CA,California
2014-04-26,179,Unhealthy,El Centro,CA,California
2014-07-30,151,Unhealthy,El Centro,CA,California
2014-12-29,153,Unhealthy,El Centro,CA,California
2014-03-19,158,Unhealthy,El Paso,TX,Texas
2014-08-11,165,Unhealthy,Ellensburg,WA,Washington
2014-04-05,153,Unhealthy,Emporia,KS,Kansas
2014-07-27,164,Unhealthy,Eureka,CA,California
2014-01-01,161,Unhealthy,Fairbanks,AK,Alaska
2014-01-04,151,Unhealthy,Fairbanks,AK,Alaska
2014-01-07,167,Unhealthy,Fairbanks,AK,Alaska
