Date,AQI,Category,city_ascii,state_id,state_name
2015-09-25,201,Very Unhealthy,Bakersfield,CA,California
2015-04-24,233,Very Unhealthy,Dalton,GA,Georgia
2015-01-05,238,Very Unhealthy,Fairbanks,AK,Alaska
2015-06-24,220,Very Unhealthy,Fairbanks,AK,Alaska
2015-07-07,235,Very Unhealthy,Fairbanks,AK,Alaska
2015-09-10,205,Very Unhealthy,Fresno,CA,California
2015-06-03,203,Very Unhealthy,Houston,TX,Texas
2015-08-24,203,Very Unhealthy,Lewiston,ID,Idaho
2015-06-20,203,Very Unhealthy,Los Angeles,CA,California
2015-08-03,284,Very Unhealthy,Medford,OR,Oregon
2015-08-23,206,Very Unhealthy,Moscow,ID,Idaho
2015-05-30,203,Very Unhealthy,Riverside,CA,California
2015-06-18,209,Very Unhealthy,Riverside,CA,California
2015-06-19,213,Very Unhealthy,Riverside,CA,California
2015-06-20,223,Very Unhealthy,Riverside,CA,California
2015-06-25,202,Very Unhealthy,Riverside,CA,California
2015-07-17,238,Very Unhealthy,Riverside,CA,California
2015-08-18,204,Very Unhealthy,Riverside,CA,California
2014-10-29,231,Very Unhealthy,Anchorage,AK,Alaska
2014-07-30,217,Very Unhealthy,Bishop,CA,California
2014-04-26,224,Very Unhealthy,Deming,NM,New Mexico
2014-03-26,228,Very Unhealthy,El Centro,CA,California
2014-05-05,230,Very Unhealthy,El Centro,CA,California
2014-02-22,206,Very Unhealthy,Fairbanks,AK,Alaska
2014-03-19,248,Very Unhealthy,Las Cruces,NM,New Mexico
2014-04-02,266,Very Unhealthy,Las Cruces,NM,New Mexico
2014-07-31,205,Very Unhealthy,Los Angeles,CA,California
2014-08-30,203,Very Unhealthy,Los Angeles,CA,California
2014-01-01,221,Very Unhealthy,Phoenix,AZ,Arizona
2014-06-18,202,Very Unhealthy,Phoenix,AZ,Arizona
2014-07-25,223,Very Unhealthy,Phoenix,AZ,Arizona
2014-12-27,280,Very Unhealthy,Phoenix,AZ,Arizona
2014-06-08,201,Very Unhealthy,Riverside,CA,California
2014-08-18,218,Very Unhealthy,Riverside,CA,California
2014-09-22,240,Very Unhealthy,Sacramento,CA,California
2014-07-08,253,Very Unhealthy,San Juan,PR,Puerto Rico
2014-05-06,230,Very Unhealthy,Yuma,AZ,Arizona
2014-11-16,284,Very Unhealthy,Yuma,AZ,Arizona
2013-05-05,218,Very Unhealthy,Bakersfield,CA,California
2013-05-08,214,Very Unhealthy,Beaver Dam,WI,Wisconsin
2013-04-09,210,Very Unhealthy,Bishop,CA,California
2013-05-01,300,Very Unhealthy,Bishop,CA,California
2013-08-23,220,Very Unhealthy,Carson City,NV,Nevada
2013-04-16,293,Very Unhealthy,Durango,CO,Colorado
2013-10-09,207,Very Unhealthy,El Centro,CA,California
2013-08-23,257,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-08-24,280,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-08-25,237,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-08-26,225,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-08-27,221,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-08-28,258,Very Unhealthy,Gardnerville Ranchos,NV,Nevada
2013-07-29,237,Very Unhealthy,Grants Pass,OR,Oregon
2013-07-30,259,Very Unhealthy,Grants Pass,OR,Oregon
2013-08-07,210,Very Unhealthy,Grants Pass,OR,Oregon
2013-05-02,256,Very Unhealthy,Las Cruces,NM,New Mexico
2013-06-06,271,Very Unhealthy,Las Cruces,NM,New Mexico
2013-07-30,207,Very Unhealthy,Medford,OR,Oregon
2013-07-31,238,Very Unhealthy,Medford,OR,Oregon
2013-04-08,276,Very Unhealthy,Payson,AZ,Arizona
2013-04-19,221,Very Unhealthy,Phoenix,AZ,Arizona
2013-05-03,207,Very Unhealthy,Phoenix,AZ,Arizona
2013-10-09,248,Very Unhealthy,Phoenix,AZ,Arizona
2013-10-16,238,Very Unhealthy,Phoenix,AZ,Arizona
2013-11-15,211,Very Unhealthy,Phoenix,AZ,Arizona
2013-06-01,206,Very Unhealthy,Riverside,CA,California
2013-06-29,218,Very Unhealthy,Riverside,CA,California
2013-09-14,202,Very Unhealthy,Riverside,CA,California
2013-03-22,222,Very Unhealthy,Tallahassee,FL,Florida
2013-04-08,212,Very Unhealthy,Tucson,AZ,Arizona
2013-07-02,296,Very Unhealthy,Tucson,AZ,Arizona
2013-01-20,201,Very Unhealthy,Vernal,UT,Utah
2013-01-21,206,Very Unhealthy,Vernal,UT,Utah
2013-01-22,209,Very Unhealthy,Vernal,UT,Utah
2013-01-23,206,Very Unhealthy,Vernal,UT,Utah
2013-01-24,220,Very Unhealthy,Vernal,UT,Utah
2013-01-25,218,Very Unhealthy,Vernal,UT,Utah
2013-01-26,227,Very Unhealthy,Vernal,UT,Utah
2013-01-27,203,Very Unhealthy,Vernal,UT,Utah
2013-02-05,210,Very Unhealthy,Vernal,UT,Utah
2013-02-06,234,Very Unhealthy,Vernal,UT,Utah
2013-02-14,222,Very Unhealthy,Vernal,UT,Utah
2013-02-15,209,Very Unhealthy,Vernal,UT,Utah
2013-02-16,209,Very Unhealthy,Vernal,UT,Utah
2013-02-17,223,Very Unhealthy,Vernal,UT,Utah
2013-02-21,222,Very Unhealthy,Vernal,UT,Utah
2013-03-01,220,Very Unhealthy,Vernal,UT,Utah
2013-03-02,230,Very Unhealthy,Vernal,UT,Utah
2013-03-03,238,Very Unhealthy,Vernal,UT,Utah
2013-03-07,229,Very Unhealthy,Vernal,UT,Utah
2013-06-08,201,Very Unhealthy,Visalia,CA,California
2012-05-07,291,Very Unhealthy,Albuquerque,NM,New Mexico
2012-06-29,218,Very Unhealthy,Atlanta,GA,Georgia
2012-07-11,202,Very Unhealthy,Bakersfield,CA,California
2012-06-29,204,Very Unhealthy,Baltimore,MD,Maryland
2012-06-26,207,Very Unhealthy,Beaumont,TX,Texas
2012-09-22,220,Very Unhealthy,Bend,OR,Oregon
2012-06-21,244,Very Unhealthy,Bishop,CA,California
2012-06-24,280,Very Unhealthy,Bishop,CA,California
2012-06-29,208,Very Unhealthy,Cambridge,MD,Maryland
2012-06-29,206,Very Unhealthy,Charlotte,NC,North Carolina
2012-08-03,206,Very Unhealthy,Chicago,IL,Illinois
2012-06-28,202,Very Unhealthy,Cincinnati,OH,Ohio
2012-06-28,203,Very Unhealthy,Cleveland,OH,Ohio
2012-06-28,201,Very Unhealthy,Columbus,OH,Ohio
2012-06-25,202,Very Unhealthy,Dallas,TX,Texas
2012-06-26,205,Very Unhealthy,Dallas,TX,Texas
2012-08-09,204,Very Unhealthy,Dallas,TX,Texas
2012-12-19,238,Very Unhealthy,Deming,NM,New Mexico
2012-06-28,208,Very Unhealthy,Detroit,MI,Michigan
2012-08-09,274,Very Unhealthy,El Centro,CA,California
2012-03-07,243,Very Unhealthy,El Paso,TX,Texas
2012-06-28,206,Very Unhealthy,Elkhart,IN,Indiana
2012-09-21,278,Very Unhealthy,Ellensburg,WA,Washington
2012-11-08,222,Very Unhealthy,Fairbanks,AK,Alaska
2012-11-29,209,Very Unhealthy,Fairbanks,AK,Alaska
2012-07-12,212,Very Unhealthy,Fresno,CA,California
2012-03-24,208,Very Unhealthy,Houston,TX,Texas
2012-06-26,233,Very Unhealthy,Houston,TX,Texas
2012-06-29,217,Very Unhealthy,Knoxville,TN,Tennessee
2012-12-19,261,Very Unhealthy,Las Cruces,NM,New Mexico
2012-07-11,207,Very Unhealthy,Los Angeles,CA,California
2012-08-11,205,Very Unhealthy,Los Angeles,CA,California
2012-06-27,220,Very Unhealthy,Memphis,TN,Tennessee
2012-06-28,205,Very Unhealthy,Michigan City,IN,Indiana
2012-07-06,214,Very Unhealthy,Michigan City,IN,Indiana
2012-08-03,201,Very Unhealthy,Michigan City,IN,Indiana
2012-07-12,201,Very Unhealthy,Modesto,CA,California
2012-06-29,206,Very Unhealthy,Morristown,TN,Tennessee
2012-07-23,208,Very Unhealthy,Niles,MI,Michigan
2012-06-29,202,Very Unhealthy,Paducah,KY,Kentucky
2012-04-03,268,Very Unhealthy,Phoenix,AZ,Arizona
2012-06-03,235,Very Unhealthy,Phoenix,AZ,Arizona
2012-08-08,248,Very Unhealthy,Phoenix,AZ,Arizona
2012-08-14,240,Very Unhealthy,Phoenix,AZ,Arizona
2012-05-20,201,Very Unhealthy,Riverside,CA,California
2012-06-18,233,Very Unhealthy,Riverside,CA,California
2012-07-10,202,Very Unhealthy,Riverside,CA,California
2012-07-11,207,Very Unhealthy,Riverside,CA,California
2012-08-05,203,Very Unhealthy,Riverside,CA,California
2012-08-08,204,Very Unhealthy,Riverside,CA,California
2012-08-09,201,Very Unhealthy,Riverside,CA,California
2012-08-11,206,Very Unhealthy,Riverside,CA,California
2012-08-12,204,Very Unhealthy,Riverside,CA,California
2012-06-17,284,Very Unhealthy,Rock Springs,WY,Wyoming
2012-10-02,201,Very Unhealthy,Sacramento,CA,California
2012-06-28,213,Very Unhealthy,South Bend,IN,Indiana
2012-07-23,203,Very Unhealthy,South Bend,IN,Indiana
2012-01-28,257,Very Unhealthy,St. Louis,MO,Missouri
2012-06-27,202,Very Unhealthy,St. Louis,MO,Missouri
2012-06-25,201,Very Unhealthy,Tulsa,OK,Oklahoma
2012-06-29,206,Very Unhealthy,Washington,DC,District of Columbia
2012-07-06,201,Very Unhealthy,Washington,DC,District of Columbia
2012-09-27,202,Very Unhealthy,Wenatchee,WA,Washington
2011-12-01,293,Very Unhealthy,Albuquerque,NM,New Mexico
2011-11-02,241,Very Unhealthy,Anchorage,AK,Alaska
2011-06-08,209,Very Unhealthy,Baltimore,MD,Maryland
2011-06-09,201,Very Unhealthy,Baltimore,MD,Maryland
2011-07-02,202,Very Unhealthy,Baltimore,MD,Maryland
2011-04-07,300,Very Unhealthy,Bishop,CA,California
2011-11-19,256,Very Unhealthy,Bishop,CA,California
2011-06-06,207,Very Unhealthy,Houston,TX,Texas
2011-09-08,203,Very Unhealthy,Houston,TX,Texas
2011-04-09,297,Very Unhealthy,Las Cruces,NM,New Mexico
2011-07-02,218,Very Unhealthy,Los Angeles,CA,California
2011-07-03,202,Very Unhealthy,Los Angeles,CA,California
2011-08-28,204,Very Unhealthy,Los Angeles,CA,California
2011-07-22,209,Very Unhealthy,New York,NY,New York
2011-02-19,214,Very Unhealthy,Phoenix,AZ,Arizona
2011-03-21,234,Very Unhealthy,Phoenix,AZ,Arizona
2011-06-03,247,Very Unhealthy,Phoenix,AZ,Arizona
2011-06-12,202,Very Unhealthy,Phoenix,AZ,Arizona
2011-06-16,230,Very Unhealthy,Phoenix,AZ,Arizona
2011-06-20,283,Very Unhealthy,Phoenix,AZ,Arizona
2011-07-03,244,Very Unhealthy,Phoenix,AZ,Arizona
2011-07-06,267,Very Unhealthy,Phoenix,AZ,Arizona
2011-08-27,238,Very Unhealthy,Phoenix,AZ,Arizona
2011-11-02,281,Very Unhealthy,Phoenix,AZ,Arizona
2011-11-05,270,Very Unhealthy,Phoenix,AZ,Arizona
2011-12-01,253,Very Unhealthy,Phoenix,AZ,Arizona
2011-03-07,212,Very Unhealthy,Riverside,CA,California
2011-06-21,210,Very Unhealthy,Riverside,CA,California
2011-06-22,216,Very Unhealthy,Riverside,CA,California
2011-07-01,208,Very Unhealthy,Riverside,CA,California
2011-07-02,233,Very Unhealthy,Riverside,CA,California
2011-07-03,260,Very Unhealthy,Riverside,CA,California
2011-08-14,203,Very Unhealthy,Riverside,CA,California
2011-08-27,206,Very Unhealthy,Riverside,CA,California
2011-09-01,206,Very Unhealthy,Sheboygan,WI,Wisconsin
2011-02-13,212,Very Unhealthy,Vernal,UT,Utah
2011-02-14,236,Very Unhealthy,Vernal,UT,Utah
2011-02-15,229,Very Unhealthy,Vernal,UT,Utah
2011-02-16,236,Very Unhealthy,Vernal,UT,Utah
2011-02-24,205,Very Unhealthy,Vernal,UT,Utah
2011-07-22,208,Very Unhealthy,Vineyard Haven,MA,Massachusetts
2010-08-25,202,Very Unhealthy,Bakersfield,CA,California
2010-09-02,202,Very Unhealthy,Bakersfield,CA,California
2010-08-10,210,Very Unhealthy,Baltimore,MD,Maryland
2010-04-28,231,Very Unhealthy,Bishop,CA,California
2010-05-02,287,Very Unhealthy,Bishop,CA,California
2010-05-10,280,Very Unhealthy,Bishop,CA,California
2010-06-10,266,Very Unhealthy,Bishop,CA,California
2010-06-11,254,Very Unhealthy,Bishop,CA,California
2010-09-08,254,Very Unhealthy,Bishop,CA,California
2010-05-02,245,Very Unhealthy,Columbus,GA,Georgia
2010-10-08,251,Very Unhealthy,Farmington,NM,New Mexico
2010-10-12,241,Very Unhealthy,Farmington,NM,New Mexico
2010-09-29,209,Very Unhealthy,Fresno,CA,California
2010-08-25,204,Very Unhealthy,Hanford,CA,California
2010-09-28,204,Very Unhealthy,Hanford,CA,California
2010-09-30,208,Very Unhealthy,Hanford,CA,California
2010-09-29,201,Very Unhealthy,Madera,CA,California
2010-07-08,205,Very Unhealthy,Mount Vernon,WA,Washington
2010-08-23,202,Very Unhealthy,Mount Vernon,WA,Washington
2010-07-06,208,Very Unhealthy,New York,NY,New York
2010-03-30,300,Very Unhealthy,Provo,UT,Utah
2010-04-21,217,Very Unhealthy,Riverside,CA,California
2010-06-04,202,Very Unhealthy,Riverside,CA,California
2010-06-05,219,Very Unhealthy,Riverside,CA,California
2010-06-23,207,Very Unhealthy,Riverside,CA,California
2010-06-30,204,Very Unhealthy,Riverside,CA,California
2010-07-10,207,Very Unhealthy,Riverside,CA,California
2010-07-17,214,Very Unhealthy,Riverside,CA,California
2010-07-24,209,Very Unhealthy,Riverside,CA,California
2010-08-25,207,Very Unhealthy,Sacramento,CA,California
2010-01-14,206,Very Unhealthy,Vernal,UT,Utah
2010-01-17,218,Very Unhealthy,Vernal,UT,Utah
2010-01-18,209,Very Unhealthy,Vernal,UT,Utah
2010-02-12,206,Very Unhealthy,Vernal,UT,Utah
2010-02-13,218,Very Unhealthy,Vernal,UT,Utah
2010-02-18,203,Very Unhealthy,Vernal,UT,Utah
2010-02-25,212,Very Unhealthy,Vernal,UT,Utah
2010-02-26,208,Very Unhealthy,Vernal,UT,Utah
2010-02-27,201,Very Unhealthy,Vernal,UT,Utah
2010-02-28,219,Very Unhealthy,Vernal,UT,Utah
2010-03-01,206,Very Unhealthy,Vernal,UT,Utah
2010-03-03,206,Very Unhealthy,Vernal,UT,Utah
2010-03-04,213,Very Unhealthy,Vernal,UT,Utah
2009-08-18,202,Very Unhealthy,Bakersfield,CA,California
2009-08-19,205,Very Unhealthy,Bakersfield,CA,California
2009-09-18,201,Very Unhealthy,Bakersfield,CA,California
2009-10-13,299,Very Unhealthy,Bakersfield,CA,California
2009-12-30,246,Very Unhealthy,Bakersfield,CA,California
2009-06-25,204,Very Unhealthy,Baltimore,MD,Maryland
2009-03-02,271,Very Unhealthy,Bishop,CA,California
2009-03-21,221,Very Unhealthy,Bishop,CA,California
2009-04-02,261,Very Unhealthy,Bishop,CA,California
2009-04-24,289,Very Unhealthy,Bishop,CA,California
2009-05-01,207,Very Unhealthy,Bishop,CA,California
2009-06-25,202,Very Unhealthy,Chicago,IL,Illinois
2009-07-30,225,Very Unhealthy,Fairbanks,AK,Alaska
2009-10-27,289,Very Unhealthy,Hanford,CA,California
2009-05-30,205,Very Unhealthy,Houston,TX,Texas
2009-09-03,201,Very Unhealthy,Houston,TX,Texas
2009-10-17,228,Very Unhealthy,Lincoln,NE,Nebraska
2009-07-18,218,Very Unhealthy,Los Angeles,CA,California
2009-07-19,204,Very Unhealthy,Los Angeles,CA,California
2009-08-30,214,Very Unhealthy,Los Angeles,CA,California
2009-08-31,203,Very Unhealthy,Los Angeles,CA,California
2009-04-03,238,Very Unhealthy,Phoenix,AZ,Arizona
2009-07-17,216,Very Unhealthy,Riverside,CA,California
2009-07-18,224,Very Unhealthy,Riverside,CA,California
2009-07-22,201,Very Unhealthy,Riverside,CA,California
2009-07-23,204,Very Unhealthy,Riverside,CA,California
2009-07-24,206,Very Unhealthy,Riverside,CA,California
2009-07-31,203,Very Unhealthy,Riverside,CA,California
2009-08-01,203,Very Unhealthy,Riverside,CA,California
2009-08-19,204,Very Unhealthy,Riverside,CA,California
2009-08-20,203,Very Unhealthy,Riverside,CA,California
2009-09-04,202,Very Unhealthy,Riverside,CA,California
2008-06-20,203,Very Unhealthy,Atlanta,GA,Georgia
2008-06-13,201,Very Unhealthy,Bakersfield,CA,California
2008-06-24,203,Very Unhealthy,Bakersfield,CA,California
2008-06-25,217,Very Unhealthy,Bakersfield,CA,California
2008-06-26,217,Very Unhealthy,Bakersfield,CA,California
2008-06-27,208,Very Unhealthy,Bakersfield,CA,California
2008-06-28,207,Very Unhealthy,Bakersfield,CA,California
2008-07-08,207,Very Unhealthy,Bakersfield,CA,California
2008-07-09,206,Very Unhealthy,Bakersfield,CA,California
2008-07-10,207,Very Unhealthy,Bakersfield,CA,California
2008-07-25,205,Very Unhealthy,Bakersfield,CA,California
2008-07-26,204,Very Unhealthy,Bakersfield,CA,California
2008-08-29,202,Very Unhealthy,Bakersfield,CA,California
2008-09-06,202,Very Unhealthy,Bakersfield,CA,California
2008-10-30,205,Very Unhealthy,Bakersfield,CA,California
2008-06-27,202,Very Unhealthy,Chico,CA,California
2008-07-08,203,Very Unhealthy,Chico,CA,California
2008-07-10,212,Very Unhealthy,Chico,CA,California
2008-01-07,276,Very Unhealthy,Deming,NM,New Mexico
2008-04-10,211,Very Unhealthy,Deming,NM,New Mexico
2008-06-24,203,Very Unhealthy,Fresno,CA,California
2008-06-25,201,Very Unhealthy,Fresno,CA,California
2008-06-27,228,Very Unhealthy,Fresno,CA,California
2008-07-08,204,Very Unhealthy,Fresno,CA,California
2008-07-09,226,Very Unhealthy,Fresno,CA,California
2008-07-10,204,Very Unhealthy,Fresno,CA,California
2008-08-14,203,Very Unhealthy,Fresno,CA,California
2008-02-20,209,Very Unhealthy,Gaffney,SC,South Carolina
2008-06-27,220,Very Unhealthy,Hanford,CA,California
2008-07-09,204,Very Unhealthy,Hanford,CA,California
2008-07-10,207,Very Unhealthy,Hanford,CA,California
2008-07-17,201,Very Unhealthy,Houston,TX,Texas
2008-05-01,220,Very Unhealthy,Las Cruces,NM,New Mexico
2008-05-21,264,Very Unhealthy,Las Cruces,NM,New Mexico
2008-06-04,202,Very Unhealthy,Las Cruces,NM,New Mexico
2008-11-05,224,Very Unhealthy,Las Cruces,NM,New Mexico
2008-05-18,214,Very Unhealthy,Los Angeles,CA,California
2008-06-15,214,Very Unhealthy,Los Angeles,CA,California
2008-06-20,205,Very Unhealthy,Los Angeles,CA,California
2008-06-21,213,Very Unhealthy,Los Angeles,CA,California
2008-06-22,206,Very Unhealthy,Los Angeles,CA,California
2008-07-03,203,Very Unhealthy,Los Angeles,CA,California
2008-07-04,207,Very Unhealthy,Los Angeles,CA,California
2008-08-02,227,Very Unhealthy,Los Angeles,CA,California
2008-06-27,202,Very Unhealthy,Madera,CA,California
2008-06-24,206,Very Unhealthy,Merced,CA,California
2008-06-27,216,Very Unhealthy,Merced,CA,California
2008-07-08,206,Very Unhealthy,Merced,CA,California
2008-06-26,201,Very Unhealthy,Modesto,CA,California
2008-06-27,226,Very Unhealthy,Modesto,CA,California
2008-07-08,216,Very Unhealthy,Modesto,CA,California
2008-07-10,204,Very Unhealthy,Modesto,CA,California
2008-06-13,201,Very Unhealthy,New York,NY,New York
2008-04-21,260,Very Unhealthy,Philadelphia,PA,Pennsylvania
2008-07-18,202,Very Unhealthy,Philadelphia,PA,Pennsylvania
2008-03-22,274,Very Unhealthy,Phoenix,AZ,Arizona
2008-03-24,227,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-03,201,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-08,294,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-11,250,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-12,223,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-16,231,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-18,211,Very Unhealthy,Phoenix,AZ,Arizona
2008-04-25,273,Very Unhealthy,Phoenix,AZ,Arizona
2008-05-17,214,Very Unhealthy,Phoenix,AZ,Arizona
2008-05-20,230,Very Unhealthy,Phoenix,AZ,Arizona
2008-06-19,214,Very Unhealthy,Phoenix,AZ,Arizona
2008-06-20,220,Very Unhealthy,Phoenix,AZ,Arizona
2008-08-07,214,Very Unhealthy,Phoenix,AZ,Arizona
2008-10-26,220,Very Unhealthy,Phoenix,AZ,Arizona
2008-11-19,267,Very Unhealthy,Phoenix,AZ,Arizona
2008-11-20,227,Very Unhealthy,Phoenix,AZ,Arizona
2008-11-22,237,Very Unhealthy,Phoenix,AZ,Arizona
2008-07-23,250,Very Unhealthy,Redding,CA,California
2008-06-06,205,Very Unhealthy,Richmond,VA,Virginia
2008-05-18,201,Very Unhealthy,Riverside,CA,California
2008-05-19,208,Very Unhealthy,Riverside,CA,California
2008-06-14,203,Very Unhealthy,Riverside,CA,California
2008-06-15,208,Very Unhealthy,Riverside,CA,California
2008-06-18,210,Very Unhealthy,Riverside,CA,California
2008-06-19,207,Very Unhealthy,Riverside,CA,California
2008-06-20,209,Very Unhealthy,Riverside,CA,California
2008-06-21,209,Very Unhealthy,Riverside,CA,California
2008-06-25,204,Very Unhealthy,Riverside,CA,California
2008-06-26,202,Very Unhealthy,Riverside,CA,California
2008-06-27,216,Very Unhealthy,Riverside,CA,California
2008-06-28,208,Very Unhealthy,Riverside,CA,California
2008-07-03,214,Very Unhealthy,Riverside,CA,California
2008-07-04,220,Very Unhealthy,Riverside,CA,California
2008-07-07,205,Very Unhealthy,Riverside,CA,California
2008-07-08,216,Very Unhealthy,Riverside,CA,California
2008-07-09,203,Very Unhealthy,Riverside,CA,California
2008-07-17,222,Very Unhealthy,Riverside,CA,California
2008-07-18,218,Very Unhealthy,Riverside,CA,California
2008-07-24,214,Very Unhealthy,Riverside,CA,California
2008-07-30,202,Very Unhealthy,Riverside,CA,California
2008-08-01,207,Very Unhealthy,Riverside,CA,California
2008-08-02,209,Very Unhealthy,Riverside,CA,California
2008-08-14,210,Very Unhealthy,Riverside,CA,California
2008-08-15,213,Very Unhealthy,Riverside,CA,California
2008-08-28,215,Very Unhealthy,Riverside,CA,California
2008-09-06,203,Very Unhealthy,Riverside,CA,California
2008-09-14,208,Very Unhealthy,Riverside,CA,California
2008-06-23,219,Very Unhealthy,Sacramento,CA,California
2008-06-25,201,Very Unhealthy,Sacramento,CA,California
2008-06-26,201,Very Unhealthy,Sacramento,CA,California
2008-06-27,209,Very Unhealthy,Sacramento,CA,California
2008-07-07,214,Very Unhealthy,Sacramento,CA,California
2008-07-09,202,Very Unhealthy,Sacramento,CA,California
2008-07-10,210,Very Unhealthy,Sacramento,CA,California
2008-08-13,212,Very Unhealthy,Sacramento,CA,California
2008-06-19,204,Very Unhealthy,San Diego,CA,California
2008-07-08,205,Very Unhealthy,San Francisco,CA,California
2008-07-08,209,Very Unhealthy,Sonora,CA,California
2008-07-09,204,Very Unhealthy,Sonora,CA,California
2008-06-13,203,Very Unhealthy,Truckee,CA,California
2008-06-24,203,Very Unhealthy,Visalia,CA,California
2008-06-25,216,Very Unhealthy,Visalia,CA,California
2008-06-26,207,Very Unhealthy,Visalia,CA,California
2008-06-27,217,Very Unhealthy,Visalia,CA,California
2008-07-08,201,Very Unhealthy,Visalia,CA,California
2008-07-09,206,Very Unhealthy,Visalia,CA,California
2008-07-10,207,Very Unhealthy,Visalia,CA,California
2008-08-30,203,Very Unhealthy,Visalia,CA,California
2008-06-25,208,Very Unhealthy,Yuba City,CA,California
2008-06-27,202,Very Unhealthy,Yuba City,CA,California
2008-06-04,245,Very Unhealthy,Yuma,AZ,Arizona
2007-06-22,207,Very Unhealthy,Atlanta,GA,Georgia
2007-08-04,201,Very Unhealthy,Atlanta,GA,Georgia
2007-08-14,201,Very Unhealthy,Atlanta,GA,Georgia
2007-08-15,220,Very Unhealthy,Atlanta,GA,Georgia
2007-07-04,204,Very Unhealthy,Bakersfield,CA,California
2007-07-05,205,Very Unhealthy,Bakersfield,CA,California
2007-08-29,204,Very Unhealthy,Bakersfield,CA,California
2007-09-07,201,Very Unhealthy,Bakersfield,CA,California
2007-06-08,203,Very Unhealthy,Baltimore,MD,Maryland
2007-07-09,208,Very Unhealthy,Baltimore,MD,Maryland
2007-08-04,214,Very Unhealthy,Baltimore,MD,Maryland
2007-06-22,202,Very Unhealthy,Baton Rouge,LA,Louisiana
2007-06-11,203,Very Unhealthy,Birmingham,AL,Alabama
2007-01-05,218,Very Unhealthy,Bishop,CA,California
2007-07-09,203,Very Unhealthy,Bridgeport,CT,Connecticut
2007-08-15,223,Very Unhealthy,Charlotte,NC,North Carolina
2007-08-17,201,Very Unhealthy,Charlotte,NC,North Carolina
2007-08-01,203,Very Unhealthy,Chicago,IL,Illinois
2007-03-29,217,Very Unhealthy,Columbia,SC,South Carolina
2007-08-14,217,Very Unhealthy,Dallas,TX,Texas
2007-08-15,201,Very Unhealthy,Dallas,TX,Texas
2007-08-22,201,Very Unhealthy,Denver,CO,Colorado
2007-06-26,206,Very Unhealthy,Hartford,CT,Connecticut
2007-08-03,202,Very Unhealthy,Hartford,CT,Connecticut
2007-06-16,204,Very Unhealthy,Holland,MI,Michigan
2007-07-09,203,Very Unhealthy,Holland,MI,Michigan
2007-08-15,215,Very Unhealthy,Knoxville,TN,Tennessee
2007-07-11,202,Very Unhealthy,Lexington,KY,Kentucky
2007-05-12,235,Very Unhealthy,Little Rock,AR,Arkansas
2007-07-01,213,Very Unhealthy,Los Angeles,CA,California
2007-07-03,203,Very Unhealthy,Los Angeles,CA,California
2007-07-04,204,Very Unhealthy,Los Angeles,CA,California
2007-07-06,205,Very Unhealthy,Los Angeles,CA,California
2007-09-01,201,Very Unhealthy,Los Angeles,CA,California
2007-09-03,212,Very Unhealthy,Los Angeles,CA,California
2007-06-22,203,Very Unhealthy,Memphis,TN,Tennessee
2007-06-16,201,Very Unhealthy,Niles,MI,Michigan
2007-05-31,204,Very Unhealthy,Philadelphia,PA,Pennsylvania
2007-06-26,215,Very Unhealthy,Philadelphia,PA,Pennsylvania
2007-07-09,221,Very Unhealthy,Philadelphia,PA,Pennsylvania
2007-03-17,253,Very Unhealthy,Phoenix,AZ,Arizona
2007-05-09,221,Very Unhealthy,Phoenix,AZ,Arizona
2007-05-21,202,Very Unhealthy,Phoenix,AZ,Arizona
2007-05-29,205,Very Unhealthy,Phoenix,AZ,Arizona
2007-06-05,241,Very Unhealthy,Phoenix,AZ,Arizona
2007-06-22,235,Very Unhealthy,Phoenix,AZ,Arizona
2007-06-25,210,Very Unhealthy,Phoenix,AZ,Arizona
2007-07-04,273,Very Unhealthy,Phoenix,AZ,Arizona
2007-08-13,266,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-09,220,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-14,231,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-19,234,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-21,271,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-22,205,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-24,244,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-27,221,Very Unhealthy,Phoenix,AZ,Arizona
2007-10-28,224,Very Unhealthy,Phoenix,AZ,Arizona
2007-11-01,287,Very Unhealthy,Phoenix,AZ,Arizona
2007-11-08,258,Very Unhealthy,Phoenix,AZ,Arizona
2007-04-12,205,Very Unhealthy,Riverside,CA,California
2007-06-23,208,Very Unhealthy,Riverside,CA,California
2007-06-30,220,Very Unhealthy,Riverside,CA,California
2007-07-01,234,Very Unhealthy,Riverside,CA,California
